Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds),Avg. Duration of a Returning Visit (in sec),Avg. Actions per Returning Visit,Bounce Rate for Returning Visits,Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit
2017-05-17,18,24,0,30,4,20,1512,0,0,0,0%,0,0,0,0%,30,24,0,0,0,0,0,0,30,0.2s,83%,1.3,00:01:03,00:02:05,1.4,75%,12,17,8,0,4,0,0,0,0%
2017-05-18,16,17,0,23,4,14,371,0,0,0,0%,0,0,0,0%,22,17,0,0,1,1,0,0,22,0.29s,82%,1.4,00:00:22,00:00:23,1.4,82%,11,15,11,0,4,0,0,0,0%
2017-05-19,11,13,0,13,1,13,0,0,0,0,0%,0,0,0,0%,13,13,0,0,0,0,0,0,13,0.22s,100%,1,00:00:00,00:00:00,1,100%,7,7,6,0,1,0,0,0,0%
2017-05-20,5,5,0,7,3,4,67,0,0,0,0%,0,0,0,0%,7,5,0,0,0,0,0,0,7,0.73s,80%,1.4,00:00:13,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-05-21,9,9,0,12,3,7,507,0,0,0,0%,0,0,0,0%,12,9,0,0,0,0,0,0,11,0.44s,78%,1.3,00:00:56,00:00:00,1,100%,3,3,3,0,1,0,0,0,0%
2017-05-22,16,18,0,25,6,15,3312,0,0,0,0%,0,0,0,0%,25,18,0,0,0,0,0,0,25,0.21s,83%,1.4,00:03:04,00:03:06,1.6,80%,10,16,9,0,6,0,0,0,0%
2017-05-23,20,24,0,26,2,22,202,0,0,0,0%,0,0,0,0%,26,24,0,0,0,0,0,0,26,0.44s,92%,1.1,00:00:08,00:00:01,1.1,91%,11,12,8,0,2,0,0,0,0%
2017-05-24,18,21,0,22,2,20,136,0,0,0,0%,0,0,0,0%,22,21,0,0,0,0,0,0,22,0.45s,95%,1,00:00:06,00:00:11,1.1,92%,12,13,10,0,2,0,0,0,0%
2017-05-25,16,18,0,19,2,17,74,0,0,0,0%,0,0,0,0%,19,18,0,0,0,0,0,0,18,0.3s,94%,1.1,00:00:04,00:00:00,1,100%,11,11,10,0,1,0,0,0,0%
2017-05-26,25,28,0,39,6,23,921,0,0,0,0%,0,0,0,0%,39,32,0,0,0,0,0,0,39,0.37s,82%,1.4,00:00:33,00:00:00,1,100%,9,9,8,0,1,0,0,0,0%
2017-05-27,7,7,0,7,1,7,0,0,0,0,0%,0,0,0,0%,7,7,0,0,0,0,0,0,7,0.12s,100%,1,00:00:00,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2017-05-28,8,13,0,16,2,10,184,0,0,0,0%,0,0,0,0%,16,13,0,0,0,0,0,0,16,0.21s,77%,1.2,00:00:14,00:00:06,1.1,88%,8,9,5,0,2,0,0,0,0%
2017-05-29,24,30,0,57,5,15,9629,0,0,0,0%,0,0,0,0%,57,30,0,0,0,0,0,0,56,0.24s,50%,1.9,00:05:21,00:07:12,1.9,43%,14,27,10,0,4,0,0,0,0%
2017-05-30,21,23,0,33,11,22,1609,0,0,0,0%,0,0,0,0%,33,23,0,0,0,0,0,0,33,0.25s,96%,1.4,00:01:10,00:00:00,1,100%,9,9,8,0,1,0,0,0,0%
2017-05-31,19,19,0,21,3,18,43,0,0,0,0%,0,0,0,0%,20,19,0,0,1,1,0,0,20,0.35s,95%,1.1,00:00:02,00:00:00,1,100%,9,9,9,0,1,0,0,0,0%
2017-06-01,24,30,0,52,6,19,4319,0,0,0,0%,0,0,0,0%,52,30,0,0,0,0,0,0,48,0.21s,63%,1.7,00:02:24,00:01:27,1.5,46%,13,20,9,0,2,0,0,0,0%
2017-06-02,17,17,0,20,2,14,134,0,0,0,0%,0,0,0,0%,20,17,0,0,0,0,0,0,20,0.19s,82%,1.2,00:00:08,00:00:01,1.1,89%,9,10,9,0,2,0,0,0,0%
2017-06-03,8,9,0,10,2,8,49,0,0,0,0%,0,0,0,0%,10,9,0,0,0,0,0,0,10,0.21s,89%,1.1,00:00:05,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2017-06-04,4,6,0,6,1,6,0,0,0,0,0%,0,0,0,0%,6,6,0,0,0,0,0,0,6,0.2s,100%,1,00:00:00,00:00:00,1,100%,2,2,1,0,1,0,0,0,0%
2017-06-05,22,25,0,27,2,23,1931,0,0,0,0%,0,0,0,0%,27,25,0,0,0,0,0,0,27,0.41s,92%,1.1,00:01:17,00:00:00,1,100%,11,11,8,0,1,0,0,0,0%
2017-06-06,23,26,0,33,4,21,1358,0,0,0,0%,0,0,0,0%,33,26,0,0,0,0,0,0,32,0.37s,81%,1.3,00:00:52,00:00:28,1.1,92%,12,13,9,0,2,0,0,0,0%
2017-06-07,21,22,0,24,2,20,1187,0,0,0,0%,0,0,0,0%,24,22,0,0,0,0,0,0,24,0.19s,91%,1.1,00:00:54,00:01:31,1.2,85%,13,15,12,0,2,0,0,0,0%
2017-06-08,15,15,0,19,3,12,1184,0,0,0,0%,0,0,0,0%,19,15,0,0,0,0,0,0,18,0.21s,80%,1.3,00:01:19,00:00:01,1.1,90%,10,11,10,0,2,0,0,0,0%
2017-06-09,15,17,0,20,2,14,558,0,0,0,0%,0,0,0,0%,20,17,0,0,0,0,0,0,18,0.22s,82%,1.2,00:00:33,00:00:57,1.3,67%,6,8,6,0,2,0,0,0,0%
2017-06-10,9,9,0,14,6,8,687,0,0,0,0%,0,0,0,0%,14,9,0,0,0,0,0,0,13,0.19s,89%,1.6,00:01:16,00:03:49,2.7,67%,3,8,3,0,6,0,0,0,0%
2017-06-11,6,6,0,6,1,6,0,0,0,0,0%,0,0,0,0%,6,6,0,0,0,0,0,0,6,0.2s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-06-12,10,13,0,19,3,9,2984,0,0,0,0%,0,0,0,0%,19,13,0,0,0,0,0,0,18,1.09s,69%,1.5,00:03:50,00:03:29,1.5,63%,8,12,6,0,3,0,0,0,0%
2017-06-13,14,23,0,36,5,16,4116,0,0,0,0%,0,0,0,0%,35,23,0,0,1,1,0,0,34,0.21s,70%,1.6,00:02:59,00:03:54,1.7,64%,14,24,8,0,5,0,0,0,0%
2017-06-14,24,27,0,35,3,21,3307,0,0,0,0%,0,0,0,0%,35,27,0,0,0,0,0,0,34,0.23s,78%,1.3,00:02:02,00:00:22,1.2,82%,11,13,9,0,2,0,0,0,0%
2017-06-15,10,10,0,11,2,9,28,0,0,0,0%,0,0,0,0%,11,10,0,0,0,0,0,0,9,0.29s,90%,1.1,00:00:03,00:00:00,1,100%,3,3,3,0,1,0,0,0,0%
2017-06-16,16,16,0,19,3,14,146,0,0,0,0%,0,0,0,0%,19,16,0,0,0,0,0,0,19,0.31s,88%,1.2,00:00:09,00:00:23,1.4,80%,5,7,5,0,3,0,0,0,0%
2017-06-17,5,5,0,8,2,2,3669,0,0,0,0%,0,0,0,0%,8,5,0,0,0,0,0,0,8,0.96s,40%,1.6,00:12:14,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-06-18,13,13,0,18,3,10,773,0,0,0,0%,0,0,0,0%,18,13,0,0,0,0,0,0,16,0.24s,77%,1.4,00:00:59,00:01:28,1.5,75%,4,6,4,0,3,0,0,0,0%
2017-06-19,16,22,0,26,2,18,514,0,0,0,0%,0,0,0,0%,26,22,0,0,0,0,0,0,26,0.17s,82%,1.2,00:00:23,00:00:21,1.2,77%,13,16,7,0,2,0,0,0,0%
2017-06-20,17,20,0,26,3,16,940,0,0,0,0%,0,0,0,0%,26,20,0,0,0,0,0,0,26,0.41s,80%,1.3,00:00:47,00:00:04,1.2,89%,9,11,7,0,3,0,0,0,0%
2017-06-21,14,21,0,26,4,18,3274,0,0,0,0%,0,0,0,0%,26,21,0,0,0,0,0,0,26,0.26s,86%,1.2,00:02:36,00:03:38,1.3,80%,15,20,9,0,4,0,0,0,0%
2017-06-22,13,20,0,29,6,17,2675,0,0,0,0%,0,0,0,0%,29,20,0,0,0,0,0,0,26,0.26s,85%,1.5,00:02:14,00:02:54,1.3,85%,13,17,6,0,4,0,0,0,0%
2017-06-23,14,14,0,23,4,8,1719,0,0,0,0%,0,0,0,0%,23,14,0,0,0,0,0,0,23,0.56s,57%,1.6,00:02:03,00:01:27,2,33%,6,12,6,0,4,0,0,0,0%
2017-06-24,8,8,0,10,3,7,892,0,0,0,0%,0,0,0,0%,10,8,0,0,0,0,0,0,9,0.27s,88%,1.3,00:01:52,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2017-06-25,6,7,0,7,1,7,0,0,0,0,0%,0,0,0,0%,7,7,0,0,0,0,0,0,7,0.22s,100%,1,00:00:00,00:00:00,1,100%,3,3,2,0,1,0,0,0,0%
2017-06-26,16,26,0,39,5,19,2935,0,0,0,0%,0,0,0,0%,39,26,0,0,0,0,0,0,39,0.15s,73%,1.5,00:01:53,00:02:28,1.8,63%,16,28,8,0,5,0,0,0,0%
2017-06-27,21,25,0,27,3,24,2170,0,0,0,0%,0,0,0,0%,27,25,0,0,0,0,0,0,26,0.41s,96%,1.1,00:01:27,00:00:00,1,100%,12,12,9,0,1,0,0,0,0%
2017-06-28,17,19,0,33,11,14,876,0,0,0,0%,0,0,0,0%,33,19,0,0,0,0,0,0,23,0.48s,74%,1.7,00:00:46,00:01:05,1.1,88%,8,9,6,0,2,0,0,0,0%
2017-06-29,8,9,0,13,3,6,1999,0,0,0,0%,0,0,0,0%,13,9,0,0,0,0,0,0,13,0.25s,67%,1.4,00:03:42,00:04:04,1.5,75%,4,6,4,0,3,0,0,0,0%
2017-06-30,16,19,0,21,2,17,888,0,0,0,0%,0,0,0,0%,21,19,0,0,0,0,0,0,21,0.34s,89%,1.1,00:00:47,00:00:54,1.1,89%,9,10,7,0,2,0,0,0,0%
2017-07-01,6,13,0,95,40,8,10421,0,0,0,0%,0,0,0,0%,95,13,0,0,0,0,0,0,93,0.05s,62%,7.3,00:13:22,00:14:07,6.8,50%,8,54,4,0,40,0,0,0,0%
2017-07-02,10,11,0,14,4,10,1603,0,0,0,0%,0,0,0,0%,14,11,0,0,0,0,0,0,13,0.22s,91%,1.3,00:02:26,00:06:41,1.8,75%,4,7,3,0,4,0,0,0,0%
2017-07-03,12,19,0,29,5,14,2440,0,0,0,0%,0,0,0,0%,29,19,0,0,0,0,0,0,29,0.16s,74%,1.5,00:02:08,00:03:23,1.8,58%,12,22,6,0,5,0,0,0,0%
2017-07-04,12,14,0,16,3,13,64,0,0,0,0%,0,0,0,0%,16,14,0,0,0,0,0,0,16,0.24s,93%,1.1,00:00:05,00:00:00,1,100%,4,4,2,0,1,0,0,0,0%
2017-07-05,15,19,0,28,5,15,2076,0,0,0,0%,0,0,0,0%,28,19,0,0,0,0,0,0,27,0.19s,79%,1.5,00:01:49,00:02:48,1.3,75%,8,10,6,0,2,0,0,0,0%
2017-07-06,12,15,0,17,2,13,1350,0,0,0,0%,0,0,0,0%,17,15,0,0,0,0,0,0,17,0.17s,87%,1.1,00:01:30,00:02:30,1.2,78%,9,11,6,0,2,0,0,0,0%
2017-07-07,17,19,0,24,3,16,714,0,0,0,0%,0,0,0,0%,24,19,0,0,0,0,0,0,24,0.23s,84%,1.3,00:00:38,00:00:57,1.4,75%,8,11,8,0,3,0,0,0,0%
2017-07-08,8,8,0,12,4,6,625,0,0,0,0%,0,0,0,0%,12,8,0,0,0,0,0,0,12,0.25s,75%,1.5,00:01:18,00:00:00,0,0%,,,,,,,,,
2017-07-09,5,7,0,15,5,4,2343,0,0,0,0%,0,0,0,0%,15,7,0,0,0,0,0,0,15,0.24s,57%,2.1,00:05:35,00:03:08,3.3,33%,3,10,2,0,5,0,0,0,0%
2017-07-10,14,16,0,28,5,9,1296,0,0,0,0%,0,0,0,0%,28,16,0,0,0,0,0,0,26,0.14s,56%,1.8,00:01:21,00:02:28,2.3,29%,7,16,5,0,5,0,0,0,0%
2017-07-11,11,14,0,17,2,11,454,0,0,0,0%,0,0,0,0%,17,14,0,0,0,0,0,0,17,0.29s,79%,1.2,00:00:32,00:00:41,1.2,80%,10,12,7,0,2,0,0,0,0%
2017-07-12,11,13,0,21,6,10,825,0,0,0,0%,0,0,0,0%,21,13,0,0,0,0,0,0,21,0.13s,77%,1.6,00:01:03,00:02:45,2.6,40%,5,13,5,0,6,0,0,0,0%
2017-07-13,14,15,0,19,3,12,150,0,0,0,0%,0,0,0,0%,19,15,0,0,0,0,0,0,19,0.18s,80%,1.3,00:00:10,00:00:00,1,100%,4,4,4,0,1,0,0,0,0%
2017-07-14,10,11,0,13,3,10,71,0,0,0,0%,0,0,0,0%,13,11,0,0,0,0,0,0,13,0.35s,91%,1.2,00:00:06,00:00:12,1.3,83%,6,8,5,0,3,0,0,0,0%
2017-07-15,9,9,0,10,2,8,12,0,0,0,0%,0,0,0,0%,10,9,0,0,0,0,0,0,10,0.34s,89%,1.1,00:00:01,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-07-16,3,3,0,5,3,2,263,0,0,0,0%,0,0,0,0%,5,3,0,0,0,0,0,0,5,0.21s,67%,1.7,00:01:28,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-07-17,9,9,0,10,2,8,299,0,0,0,0%,0,0,0,0%,10,9,0,0,0,0,0,0,10,0.52s,89%,1.1,00:00:33,00:00:00,1,100%,4,4,4,0,1,0,0,0,0%
2017-07-18,13,16,0,16,1,16,0,0,0,0,0%,0,0,0,0%,16,16,0,0,0,0,0,0,16,1.52s,100%,1,00:00:00,00:00:00,1,100%,7,7,4,0,1,0,0,0,0%
2017-07-19,21,25,0,26,2,24,1125,0,0,0,0%,0,0,0,0%,26,25,0,0,0,0,0,0,26,0.49s,96%,1,00:00:45,00:00:00,1,100%,7,7,4,0,1,0,0,0,0%
2017-07-20,7,9,0,11,2,7,350,0,0,0,0%,0,0,0,0%,11,9,0,0,0,0,0,0,11,0.11s,78%,1.2,00:00:39,00:01:10,1.4,60%,5,7,4,0,2,0,0,0,0%
2017-07-21,8,9,0,9,1,9,0,0,0,0,0%,0,0,0,0%,9,9,0,0,0,0,0,0,9,0.28s,100%,1,00:00:00,00:00:00,1,100%,5,5,4,0,1,0,0,0,0%
2017-07-22,4,4,0,4,1,4,0,0,0,0,0%,0,0,0,0%,4,4,0,0,0,0,0,0,3,0.07s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-07-23,5,5,0,5,1,5,0,0,0,0,0%,0,0,0,0%,5,5,0,0,0,0,0,0,5,0.16s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2017-07-24,8,9,0,15,5,6,1261,0,0,0,0%,0,0,0,0%,15,9,0,0,0,0,0,0,15,0.2s,67%,1.7,00:02:20,00:01:55,1.4,60%,5,7,5,0,2,0,0,0,0%
2017-07-25,8,9,0,10,2,8,267,0,0,0,0%,0,0,0,0%,10,9,0,0,0,0,0,0,10,0.31s,89%,1.1,00:00:30,00:02:14,1.5,50%,2,3,2,0,2,0,0,0,0%
2017-07-26,16,16,0,24,4,11,4111,0,0,0,0%,0,0,0,0%,24,16,0,0,0,0,0,0,24,0.14s,69%,1.5,00:04:17,00:09:43,1.7,67%,6,10,6,0,4,0,0,0,0%
2017-07-27,12,12,0,13,2,11,104,0,0,0,0%,0,0,0,0%,13,12,0,0,0,0,0,0,13,0.21s,92%,1.1,00:00:09,00:00:00,1,100%,3,3,3,0,1,0,0,0,0%
2017-07-28,8,9,0,12,3,7,2381,0,0,0,0%,0,0,0,0%,12,9,0,0,0,0,0,0,12,0.39s,78%,1.3,00:04:25,00:00:00,1,100%,4,4,4,0,1,0,0,0,0%
2017-07-29,3,3,0,4,2,2,124,0,0,0,0%,0,0,0,0%,4,3,0,0,0,0,0,0,4,0.07s,67%,1.3,00:00:41,00:00:00,0,0%,,,,,,,,,
2017-07-30,3,3,0,9,7,2,3335,0,0,0,0%,0,0,0,0%,9,3,0,0,0,0,0,0,9,0.19s,67%,3,00:18:32,00:55:35,7,0%,1,7,1,0,7,0,0,0,0%
2017-07-31,11,11,0,15,4,9,82,0,0,0,0%,0,0,0,0%,15,11,0,0,0,0,0,0,14,0.22s,82%,1.4,00:00:07,00:00:00,1,100%,5,5,5,0,1,0,0,0,0%
2017-08-01,15,17,0,21,4,15,1375,0,0,0,0%,0,0,0,0%,21,17,0,0,0,0,0,0,20,0.27s,88%,1.2,00:01:21,00:00:00,1,100%,7,7,6,0,1,0,0,0,0%
2017-08-02,22,25,0,32,3,19,3355,0,0,0,0%,0,0,0,0%,32,25,0,0,0,0,0,0,31,0.44s,76%,1.3,00:02:14,00:00:00,1,100%,7,7,6,0,1,0,0,0,0%
2017-08-03,10,11,0,14,3,9,836,0,0,0,0%,0,0,0,0%,14,11,0,0,0,0,0,0,13,0.58s,82%,1.3,00:01:16,00:00:00,1,100%,5,5,4,0,1,0,0,0,0%
2017-08-04,12,14,0,24,7,10,2576,0,0,0,0%,0,0,0,0%,24,14,0,0,0,0,0,0,24,0.38s,71%,1.7,00:03:04,00:01:15,1.4,71%,7,10,6,0,3,0,0,0,0%
2017-08-05,5,6,0,6,1,6,0,0,0,0,0%,0,0,0,0%,6,6,0,0,0,0,0,0,6,0.71s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-08-06,6,6,0,6,1,6,0,0,0,0,0%,0,0,0,0%,6,6,0,0,0,0,0,0,6,0.99s,100%,1,00:00:00,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2017-08-07,7,7,0,9,2,5,102,0,0,0,0%,0,0,0,0%,9,7,0,0,0,0,0,0,9,0.1s,71%,1.3,00:00:15,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2017-08-08,17,22,0,31,4,16,3334,0,0,0,0%,0,0,0,0%,31,22,0,0,0,0,0,0,31,0.28s,73%,1.4,00:02:32,00:04:25,1.6,58%,12,19,10,0,4,0,0,0,0%
2017-08-09,13,13,0,14,2,12,60,0,0,0,0%,0,0,0,0%,14,13,0,0,0,0,0,0,14,0.37s,92%,1.1,00:00:05,00:00:00,1,100%,5,5,5,0,1,0,0,0,0%
2017-08-10,10,12,0,13,2,11,196,0,0,0,0%,0,0,0,0%,13,12,0,0,0,0,0,0,13,0.26s,92%,1.1,00:00:16,00:00:00,1,100%,6,6,4,0,1,0,0,0,0%
2017-08-11,11,11,0,11,1,11,0,0,0,0,0%,0,0,0,0%,11,11,0,0,0,0,0,0,11,0.29s,100%,1,00:00:00,00:00:00,1,100%,6,6,6,0,1,0,0,0,0%
2017-08-12,5,5,0,6,2,4,139,0,0,0,0%,0,0,0,0%,6,5,0,0,0,0,0,0,6,0.14s,80%,1.2,00:00:28,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-08-13,5,6,0,6,1,6,0,0,0,0,0%,0,0,0,0%,6,6,0,0,0,0,0,0,6,0.19s,100%,1,00:00:00,00:00:00,1,100%,3,3,2,0,1,0,0,0,0%
2017-08-14,6,6,0,7,2,5,13,0,0,0,0%,0,0,0,0%,7,6,0,0,0,0,0,0,6,0.26s,83%,1.2,00:00:02,00:00:04,1.3,67%,3,4,3,0,2,0,0,0,0%
2017-08-15,7,8,0,8,1,8,0,0,0,0,0%,0,0,0,0%,8,8,0,0,0,0,0,0,8,2.47s,100%,1,00:00:00,00:00:00,1,100%,6,6,5,0,1,0,0,0,0%
2017-08-16,10,11,0,14,3,9,343,0,0,0,0%,0,0,0,0%,14,11,0,0,0,0,0,0,14,0.34s,82%,1.3,00:00:31,00:00:35,1.3,75%,4,5,4,0,2,0,0,0,0%
2017-08-17,10,11,0,12,2,10,338,0,0,0,0%,0,0,0,0%,12,11,0,0,0,0,0,0,12,0.25s,91%,1.1,00:00:31,00:00:00,1,100%,5,5,5,0,1,0,0,0,0%
2017-08-18,8,9,0,13,4,7,2268,0,0,0,0%,0,0,0,0%,13,9,0,0,0,0,0,0,13,0.51s,78%,1.4,00:04:12,00:02:29,1.8,75%,4,7,4,0,4,0,0,0,0%
2017-08-19,5,5,0,5,1,5,0,0,0,0,0%,0,0,0,0%,5,5,0,0,0,0,0,0,5,0.86s,100%,1,00:00:00,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2017-08-20,6,6,0,8,3,5,61,0,0,0,0%,0,0,0,0%,8,6,0,0,0,0,0,0,8,0.12s,83%,1.3,00:00:10,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2017-08-21,9,13,0,17,3,10,1758,0,0,0,0%,0,0,0,0%,17,13,0,0,0,0,0,0,17,0.27s,77%,1.3,00:02:15,00:03:15,1.4,75%,8,11,5,0,3,0,0,0,0%
2017-08-22,15,17,0,28,7,14,3110,0,0,0,0%,0,0,0,0%,28,17,0,0,0,0,0,0,28,0.29s,82%,1.6,00:03:03,00:03:46,1.9,78%,9,17,8,0,7,0,0,0,0%
2017-08-23,28,32,0,50,6,23,6859,0,0,0,0%,0,0,0,0%,49,32,0,0,1,1,0,0,49,0.26s,72%,1.6,00:03:34,00:03:53,1.6,71%,14,22,12,0,6,0,0,0,0%
2017-08-24,17,22,0,40,8,13,6363,0,0,0,0%,0,0,0,0%,39,22,0,0,1,1,0,0,39,0.76s,59%,1.8,00:04:49,00:06:34,2,56%,16,32,11,0,8,0,0,0,0%
2017-08-25,23,26,0,48,5,18,6815,0,0,0,0%,0,0,0,0%,47,26,0,0,1,1,0,0,47,0.41s,69%,1.8,00:04:22,00:03:33,1.9,63%,16,31,13,0,5,0,0,0,0%
2017-08-26,10,13,0,17,4,11,2087,0,0,0,0%,0,0,0,0%,17,13,0,0,0,0,0,0,17,0.6s,85%,1.3,00:02:41,00:05:44,1.5,83%,6,9,4,0,4,0,0,0,0%
2017-08-27,4,5,0,5,1,5,0,0,0,0,0%,0,0,0,0%,5,5,0,0,0,0,0,0,5,0.3s,100%,1,00:00:00,00:00:00,1,100%,4,4,3,0,1,0,0,0,0%
2017-08-28,14,14,0,16,2,12,2336,0,0,0,0%,0,0,0,0%,16,14,0,0,0,0,0,0,16,0.29s,86%,1.1,00:02:47,00:00:00,1,100%,6,6,6,0,1,0,0,0,0%
2017-08-29,14,17,0,18,2,16,347,0,0,0,0%,0,0,0,0%,18,17,0,0,0,0,0,0,18,0.25s,94%,1.1,00:00:20,00:00:35,1.1,90%,10,11,7,0,2,0,0,0,0%
2017-08-30,19,21,0,34,5,14,3002,0,0,0,0%,0,0,0,0%,34,21,0,0,0,0,0,0,32,0.91s,67%,1.6,00:02:23,00:01:21,1.4,67%,9,13,8,0,3,0,0,0,0%
2017-08-31,9,9,0,15,5,7,1274,0,0,0,0%,0,0,0,0%,15,9,0,0,0,0,0,0,9,0.19s,78%,1.7,00:02:22,00:10:15,2,50%,2,4,2,0,3,0,0,0,0%
2017-09-01,8,8,0,9,2,7,31,0,0,0,0%,0,0,0,0%,9,8,0,0,0,0,0,0,9,0.26s,88%,1.1,00:00:04,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2017-09-02,6,6,0,9,3,4,1789,0,0,0,0%,0,0,0,0%,9,6,0,0,0,0,0,0,8,0.92s,67%,1.5,00:04:58,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2017-09-03,6,6,0,9,3,4,2384,0,0,0,0%,0,0,0,0%,9,6,0,0,0,0,0,0,9,0.15s,67%,1.5,00:06:37,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2017-09-04,13,15,0,17,2,13,578,0,0,0,0%,0,0,0,0%,17,15,0,0,0,0,0,0,17,0.21s,87%,1.1,00:00:39,00:00:17,1.1,89%,9,10,8,0,2,0,0,0,0%
2017-09-05,20,25,0,35,4,19,3021,0,0,0,0%,0,0,0,0%,34,25,0,0,1,1,0,0,34,0.39s,76%,1.4,00:02:01,00:02:04,1.4,80%,15,21,11,0,4,0,0,0,0%
2017-09-06,21,26,0,31,3,22,3983,0,0,0,0%,0,0,0,0%,30,25,0,0,1,1,0,0,29,0.32s,85%,1.2,00:02:33,00:04:26,1.3,73%,15,20,11,0,3,0,0,0,0%
2017-09-07,13,15,0,22,3,10,2497,0,0,0,0%,0,0,0,0%,22,15,0,0,0,0,0,0,22,0.36s,67%,1.5,00:02:46,00:04:54,1.6,63%,8,13,6,0,3,0,0,0,0%
2017-09-08,14,15,0,22,5,12,2951,0,0,0,0%,0,0,0,0%,21,15,0,0,1,1,0,0,21,0.2s,80%,1.5,00:03:17,00:02:41,1.4,75%,8,11,7,0,3,0,0,0,0%
2017-09-09,12,13,0,19,5,11,596,0,0,0,0%,0,0,0,0%,19,13,0,0,0,0,0,0,18,0.21s,85%,1.5,00:00:46,00:02:01,1.5,75%,4,6,4,0,3,0,0,0,0%
2017-09-10,19,22,0,26,3,19,2022,0,0,0,0%,0,0,0,0%,26,22,0,0,0,0,0,0,22,0.36s,86%,1.2,00:01:32,00:00:00,1,100%,5,5,5,0,1,0,0,0,0%
2017-09-11,30,30,0,38,7,27,2631,0,0,0,0%,0,0,0,0%,38,30,0,0,0,0,0,0,38,0.24s,90%,1.3,00:01:28,00:00:18,1.1,88%,8,9,8,0,2,0,0,0,0%
2017-09-12,20,22,0,25,2,19,1649,0,0,0,0%,0,0,0,0%,25,22,0,0,0,0,0,0,25,0.3s,86%,1.1,00:01:15,00:02:14,1.2,83%,12,14,10,0,2,0,0,0,0%
2017-09-13,12,13,0,14,2,12,87,0,0,0,0%,0,0,0,0%,14,13,0,0,0,0,0,0,14,0.67s,92%,1.1,00:00:07,00:00:00,1,100%,4,4,4,0,1,0,0,0,0%
2017-09-14,18,21,0,29,5,17,348,0,0,0,0%,0,0,0,0%,29,21,0,0,0,0,0,0,29,0.27s,81%,1.4,00:00:17,00:00:25,1.5,75%,12,18,11,0,5,0,0,0,0%
2017-09-15,19,22,0,28,4,18,1179,0,0,0,0%,0,0,0,0%,28,22,0,0,0,0,0,0,27,0.34s,82%,1.3,00:00:54,00:00:27,1.3,83%,12,16,9,0,4,0,0,0,0%
2017-09-16,20,20,0,25,4,17,407,0,0,0,0%,0,0,0,0%,25,20,0,0,0,0,0,0,25,0.32s,85%,1.3,00:00:20,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-09-17,5,6,0,6,1,6,0,0,0,0,0%,0,0,0,0%,6,6,0,0,0,0,0,0,6,0.24s,100%,1,00:00:00,00:00:00,1,100%,3,3,2,0,1,0,0,0,0%
2017-09-18,16,18,0,25,4,13,3774,0,0,0,0%,0,0,0,0%,25,18,0,0,0,0,0,0,25,0.49s,72%,1.4,00:03:30,00:02:41,1.4,78%,9,13,7,0,4,0,0,0,0%
2017-09-19,26,29,0,35,3,25,2350,0,0,0,0%,0,0,0,0%,35,29,0,0,0,0,0,0,34,0.28s,86%,1.2,00:01:21,00:03:03,1.3,80%,10,13,8,0,3,0,0,0,0%
2017-09-20,20,22,0,26,4,20,960,0,0,0,0%,0,0,0,0%,26,22,0,0,0,0,0,0,26,2.01s,91%,1.2,00:00:44,00:00:00,1,100%,9,9,7,0,1,0,0,0,0%
2017-09-21,23,27,0,30,4,26,1072,0,0,0,0%,0,0,0,0%,30,27,0,0,0,0,0,0,30,0.62s,96%,1.1,00:00:40,00:00:00,1,100%,12,12,8,0,1,0,0,0,0%
