Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,Bounce Rate for Returning Visits,Avg. Actions per Returning Visit,Avg. Duration of a Returning Visit (in sec),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds)
2016-08-01,2,2,0,2,1,2,0,2,2,2,0,1,100%,1,00:00:00,0,0,0,0%,,,,,0,0,0,0%,2,2,0,0,0,0,0,0,2,1.5s,100%,1,00:00:00
2016-08-02,1,1,0,11,11,0,93,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,11,3,0,0,0,0,0,0,10,0.13s,0%,11,00:01:33
2016-08-03,2,2,0,3,2,1,99,1,1,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,3.02s,50%,1.5,00:00:50
2016-08-04,6,6,0,19,6,2,158,1,3,1,0,3,0%,3,00:00:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,16,15,0,0,3,3,0,0,16,0.18s,33%,3.2,00:00:26
2016-08-06,3,3,0,24,14,1,446,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,18,16,0,0,6,5,0,0,9,0.21s,33%,8,00:02:29
2016-08-07,2,3,0,17,12,1,780,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,16,9,0,0,1,1,0,0,16,0.25s,33%,5.7,00:04:20
2016-08-08,3,3,0,15,7,0,60,1,3,1,0,3,0%,3,00:00:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,14,8,0,0,1,1,0,0,14,0.12s,0%,5,00:00:20
2016-08-09,1,1,0,3,3,0,10,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,3,3,0,0,0,0,0,0,3,0.15s,0%,3,00:00:10
2016-08-10,6,6,0,20,7,3,850,1,5,1,0,5,0%,5,00:00:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,18,13,0,0,2,2,0,0,17,0.13s,50%,3.3,00:02:22
2016-08-11,6,11,0,89,19,2,2264,3,21,3,0,14,0%,7,00:01:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,83,41,0,0,6,6,0,0,82,0.06s,18%,8.1,00:03:26
