Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds),Avg. Duration of a Returning Visit (in sec),Avg. Actions per Returning Visit,Bounce Rate for Returning Visits,Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit
2018-05-14,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.18s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-05-15,2,2,0,5,4,1,11,0,0,0,0%,0,0,0,0%,4,4,0,0,1,1,0,0,4,0.13s,50%,2.5,00:00:06,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-05-16,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,,,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-05-17,2,2,0,4,2,0,26,0,0,0,0%,0,0,0,0%,4,2,0,0,0,0,0,0,4,0.09s,0%,2,00:00:13,00:00:18,2,0%,1,2,1,0,2,0,0,0,0%
2018-05-19,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.73s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-05-20,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,,,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-05-21,4,4,0,6,3,3,94,0,0,0,0%,0,0,0,0%,6,5,0,0,0,0,0,0,6,0.2s,75%,1.5,00:00:24,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-05-22,2,2,0,6,5,1,162,0,0,0,0%,0,0,0,0%,6,2,0,0,0,0,0,0,6,0.41s,50%,3,00:01:21,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-05-23,8,8,0,46,34,4,2028,0,0,0,0%,0,0,0,0%,43,9,0,0,3,3,0,0,41,1.09s,50%,5.8,00:04:14,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-05-24,6,8,0,26,10,5,715,0,0,0,0%,0,0,0,0%,20,14,0,0,6,4,0,0,20,0.07s,63%,3.3,00:01:29,00:01:23,5.3,33%,3,16,1,0,10,0,0,0,0%
2018-05-25,12,13,0,16,3,11,66,0,0,0,0%,0,0,0,0%,14,13,0,0,2,2,0,0,14,0.23s,85%,1.2,00:00:05,00:00:41,3,0%,1,3,1,0,3,0,0,0,0%
2018-05-26,3,3,0,5,2,1,12,0,0,0,0%,0,0,0,0%,3,3,0,0,2,2,0,0,3,0.14s,33%,1.7,00:00:04,00:00:04,2,0%,1,2,1,0,2,0,0,0,0%
2018-05-27,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,,,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-05-29,3,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.18s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-05-30,5,5,0,10,6,4,144,0,0,0,0%,0,0,0,0%,10,7,0,0,0,0,0,0,10,0.15s,80%,2,00:00:29,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-05-31,1,1,0,2,2,0,16,0,0,0,0%,0,0,0,0%,1,1,0,0,1,1,0,0,1,0.05s,0%,2,00:00:16,00:00:00,0,0%,,,,,,,,,
2018-06-02,3,3,0,8,4,1,198,0,0,0,0%,0,0,0,0%,6,3,0,0,2,2,0,0,6,0.21s,33%,2.7,00:01:06,00:00:00,0,0%,,,,,,,,,
2018-06-03,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,,,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-06-04,8,8,0,14,5,5,493,0,0,0,0%,0,0,0,0%,14,12,0,0,0,0,0,0,14,0.65s,63%,1.8,00:01:02,00:02:27,1.7,33%,3,5,3,0,2,0,0,0,0%
2018-06-05,8,8,0,16,7,5,855,0,0,0,0%,0,0,0,0%,12,9,0,0,4,4,0,0,12,0.1s,63%,2,00:01:47,00:01:41,1.3,67%,3,4,3,0,2,0,0,0,0%
2018-06-06,2,2,0,4,3,1,7,0,0,0,0%,0,0,0,0%,2,2,0,0,2,1,0,0,2,0.28s,50%,2,00:00:04,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-06-07,4,4,0,4,1,4,0,0,0,0,0%,0,0,0,0%,4,4,0,0,0,0,0,0,4,0.19s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-06-08,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.42s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-06-09,4,4,0,4,1,4,0,0,0,0,0%,0,0,0,0%,4,4,0,0,0,0,0,0,4,0.13s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-06-10,3,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.34s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-06-11,3,3,0,4,2,2,39,0,0,0,0%,0,0,0,0%,3,3,0,0,1,1,0,0,2,0.23s,67%,1.3,00:00:13,00:00:00,0,0%,,,,,,,,,
2018-06-12,4,4,0,7,2,1,66,0,0,0,0%,0,0,0,0%,4,4,0,0,3,3,0,0,4,0.32s,25%,1.8,00:00:17,00:00:05,2,0%,1,2,1,0,2,0,0,0,0%
2018-06-13,5,5,0,7,2,3,37,0,0,0,0%,0,0,0,0%,5,5,0,0,2,2,0,0,5,0.13s,60%,1.4,00:00:07,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-06-14,1,1,0,2,2,0,10,0,0,0,0%,0,0,0,0%,1,1,0,0,1,1,0,0,1,0.16s,0%,2,00:00:10,00:00:00,0,0%,,,,,,,,,
2018-06-15,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,,,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-06-16,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,,,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-06-18,3,4,0,10,6,2,89,0,0,0,0%,0,0,0,0%,7,4,0,0,3,3,0,0,7,0.07s,50%,2.5,00:00:22,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-06-19,4,4,0,7,4,3,33,0,0,0,0%,0,0,0,0%,6,4,0,0,1,1,0,0,6,0.46s,75%,1.8,00:00:08,00:00:00,0,0%,,,,,,,,,
2018-06-20,2,2,0,4,3,1,1610,0,0,0,0%,0,0,0,0%,3,2,0,0,1,1,0,0,3,0.07s,50%,2,00:13:25,00:00:00,0,0%,,,,,,,,,
2018-06-21,5,6,0,14,8,4,220,0,0,0,0%,0,0,0,0%,13,9,0,0,1,1,0,0,13,0.15s,67%,2.3,00:00:37,00:00:00,1,100%,3,3,2,0,1,0,0,0,0%
2018-06-22,4,4,0,16,7,1,559,0,0,0,0%,0,0,0,0%,14,4,0,0,2,2,0,0,14,0.12s,25%,4,00:02:20,00:00:28,2,0%,1,2,1,0,2,0,0,0,0%
2018-06-23,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,,,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-06-24,3,4,0,7,4,3,49,0,0,0,0%,0,0,0,0%,4,3,0,0,3,2,0,0,4,0.2s,75%,1.8,00:00:12,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-06-25,10,11,0,14,2,8,32,0,0,0,0%,0,0,0,0%,12,11,0,0,2,2,0,0,10,0.23s,73%,1.3,00:00:03,00:00:00,1,100%,3,3,3,0,1,0,0,0,0%
2018-06-26,16,19,0,38,5,10,945,0,0,0,0%,0,0,0,0%,28,18,0,0,10,8,0,0,27,0.22s,53%,2,00:00:50,00:02:02,2.3,50%,6,14,6,0,4,0,0,0,0%
2018-06-27,6,8,0,23,10,3,742,0,0,0,0%,0,0,0,0%,15,10,0,0,8,7,0,0,14,0.14s,38%,2.9,00:01:33,00:01:44,3,43%,7,21,5,0,10,0,0,0,0%
2018-06-28,9,13,0,32,8,4,2194,0,0,0,0%,0,0,0,0%,23,18,0,0,9,8,0,0,23,0.82s,31%,2.5,00:02:49,00:06:35,3.2,20%,5,16,2,0,8,0,0,0,0%
2018-06-29,5,5,0,5,1,5,0,0,0,0,0%,0,0,0,0%,5,5,0,0,0,0,0,0,5,0.33s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-06-30,1,1,0,2,2,0,4,0,0,0,0%,0,0,0,0%,1,1,0,0,1,1,0,0,1,0.31s,0%,2,00:00:04,00:00:00,0,0%,,,,,,,,,
2018-07-01,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.81s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-07-02,3,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.06s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-07-03,4,4,0,5,2,3,27,0,0,0,0%,0,0,0,0%,4,4,0,0,1,1,0,0,4,0.17s,75%,1.3,00:00:07,00:00:00,1,100%,3,3,3,0,1,0,0,0,0%
2018-07-04,7,8,0,10,3,7,55,0,0,0,0%,0,0,0,0%,9,8,0,0,1,1,0,0,9,0.41s,88%,1.3,00:00:07,00:00:18,1.7,67%,3,5,3,0,3,0,0,0,0%
2018-07-05,8,9,0,29,12,4,1500,0,0,0,0%,0,0,0,0%,19,11,0,0,10,6,0,0,12,0.27s,44%,3.2,00:02:47,00:00:09,2,33%,3,6,3,0,3,0,0,0,0%
2018-07-06,7,7,0,8,2,6,22,0,0,0,0%,0,0,0,0%,7,7,0,0,1,1,0,0,6,0.28s,86%,1.1,00:00:03,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-07-07,2,2,0,4,3,1,34,0,0,0,0%,0,0,0,0%,3,3,0,0,1,1,0,0,3,0.21s,50%,2,00:00:17,00:00:00,0,0%,,,,,,,,,
2018-07-09,4,5,0,7,2,3,834,0,0,0,0%,0,0,0,0%,6,5,0,0,1,1,0,0,6,0.09s,60%,1.4,00:02:47,00:04:38,1.7,33%,3,5,2,0,2,0,0,0,0%
2018-07-10,16,19,0,102,25,5,10966,0,0,0,0%,0,0,0,0%,86,50,0,0,16,14,0,0,78,0.34s,26%,5.4,00:09:37,00:08:52,4,25%,4,16,4,0,7,0,0,0,0%
2018-07-11,13,17,0,46,11,9,1548,0,0,0,0%,0,0,0,0%,33,25,0,0,13,12,0,0,33,0.15s,53%,2.7,00:01:31,00:01:49,2.4,63%,8,19,4,0,9,0,0,0,0%
2018-07-12,5,6,0,10,3,3,267,0,0,0,0%,0,0,0,0%,9,7,0,0,1,1,0,0,9,0.23s,50%,1.7,00:00:45,00:00:01,1.3,67%,3,4,3,0,2,0,0,0,0%
2018-07-13,9,9,0,11,2,7,56,0,0,0,0%,0,0,0,0%,9,9,0,0,2,2,0,0,7,0.24s,78%,1.2,00:00:06,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-07-15,1,1,0,13,13,0,201,0,0,0,0%,0,0,0,0%,11,6,0,0,2,1,0,0,11,0.13s,0%,13,00:03:21,00:00:00,0,0%,,,,,,,,,
2018-07-16,1,1,0,3,3,0,539,0,0,0,0%,0,0,0,0%,2,1,0,0,1,1,0,0,2,0.16s,0%,3,00:08:59,00:00:00,0,0%,,,,,,,,,
2018-07-17,35,37,0,55,4,23,3867,0,0,0,0%,0,0,0,0%,47,38,0,0,8,7,0,0,40,0.37s,62%,1.5,00:01:45,00:06:16,1.7,43%,7,12,6,0,3,0,0,0,0%
2018-07-18,20,20,0,29,5,15,778,0,0,0,0%,0,0,0,0%,24,21,0,0,5,5,0,0,22,0.99s,75%,1.5,00:00:39,00:00:03,1.5,50%,2,3,2,0,2,0,0,0,0%
2018-07-19,14,17,0,21,2,13,878,0,0,0,0%,0,0,0,0%,18,17,0,0,3,3,0,0,18,0.84s,76%,1.2,00:00:52,00:00:01,1.1,86%,7,8,5,0,2,0,0,0,0%
2018-07-20,16,17,0,29,6,11,785,0,0,0,0%,0,0,0,0%,20,17,0,0,9,9,0,0,20,0.36s,65%,1.7,00:00:46,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-07-21,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.43s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-07-22,5,5,0,12,3,1,362,0,0,0,0%,0,0,0,0%,8,5,0,0,4,3,0,0,5,0.23s,20%,2.4,00:01:12,00:00:12,3,0%,1,3,1,0,3,0,0,0,0%
2018-07-23,22,23,0,47,7,13,2406,0,0,0,0%,0,0,0,0%,33,24,0,0,14,14,0,0,32,0.31s,57%,2,00:01:45,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-07-24,17,18,0,45,12,9,1972,0,0,0,0%,0,0,0,0%,29,18,0,0,16,10,0,0,29,0.5s,50%,2.5,00:01:50,00:02:59,3,0%,1,3,1,0,3,0,0,0,0%
2018-07-25,13,13,0,27,5,6,505,0,0,0,0%,0,0,0,0%,21,13,0,0,6,5,0,0,16,2.72s,46%,2.1,00:00:39,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2018-07-26,13,13,0,26,4,4,1478,0,0,0,0%,0,0,0,0%,17,13,0,0,9,8,0,0,17,0.59s,31%,2,00:01:54,00:00:20,1.3,67%,3,4,3,0,2,0,0,0,0%
2018-07-27,13,14,0,20,3,9,70,0,0,0,0%,0,0,0,0%,15,14,0,0,5,5,0,0,15,0.36s,64%,1.4,00:00:05,00:00:09,2,0%,3,6,2,0,2,0,0,0,0%
2018-07-28,4,4,0,6,3,3,24,0,0,0,0%,0,0,0,0%,5,5,0,0,1,1,0,0,5,0.35s,75%,1.5,00:00:06,00:00:00,0,0%,,,,,,,,,
2018-07-29,5,7,0,11,5,6,179,0,0,0,0%,0,0,0,0%,10,9,0,0,1,1,0,0,10,0.31s,86%,1.6,00:00:26,00:00:00,1,100%,3,3,2,0,1,0,0,0,0%
2018-07-30,10,10,0,11,2,9,8,0,0,0,0%,0,0,0,0%,10,10,0,0,1,1,0,0,9,1.94s,90%,1.1,00:00:01,00:00:08,2,0%,1,2,1,0,2,0,0,0,0%
2018-07-31,21,24,0,33,3,16,3181,0,0,0,0%,0,0,0,0%,28,24,0,0,5,5,0,0,28,0.76s,67%,1.4,00:02:13,00:03:36,1.5,50%,6,9,6,0,2,0,0,0,0%
2018-08-01,15,16,0,26,4,10,2300,0,0,0,0%,0,0,0,0%,21,18,0,0,5,4,0,0,21,0.63s,63%,1.6,00:02:24,00:00:00,1,100%,3,3,3,0,1,0,0,0,0%
2018-08-02,15,18,0,63,36,10,1781,0,0,0,0%,0,0,0,0%,52,20,0,0,11,10,0,0,51,0.41s,56%,3.5,00:01:39,00:04:39,8.2,60%,5,41,5,0,36,0,0,0,0%
2018-08-03,18,21,0,109,75,12,4916,0,0,0,0%,0,0,0,0%,103,30,0,0,6,6,0,0,103,0.24s,57%,5.2,00:03:54,00:11:38,20.3,25%,4,81,3,0,75,0,0,0,0%
2018-08-04,3,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.67s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-08-05,6,8,0,13,2,3,111,0,0,0,0%,0,0,0,0%,8,8,0,0,5,5,0,0,8,0.4s,38%,1.6,00:00:14,00:00:08,2,0%,3,6,2,0,2,0,0,0,0%
2018-08-06,13,13,0,20,4,8,439,0,0,0,0%,0,0,0,0%,15,13,0,0,5,5,0,0,14,0.32s,62%,1.5,00:00:34,00:00:07,1.5,50%,2,3,2,0,2,0,0,0,0%
2018-08-07,15,17,0,49,26,12,3091,0,0,0,0%,0,0,0,0%,46,23,0,0,3,3,0,0,46,1.45s,71%,2.9,00:03:02,00:04:24,4.6,63%,8,37,7,0,26,0,0,0,0%
2018-08-08,5,6,0,8,2,4,43,0,0,0,0%,0,0,0,0%,6,6,0,0,2,2,0,0,6,0.34s,67%,1.3,00:00:07,00:00:19,2,0%,1,2,1,0,2,0,0,0,0%
2018-08-09,7,7,0,10,3,5,10,0,0,0,0%,0,0,0,0%,8,8,0,0,2,2,0,0,8,0.49s,71%,1.4,00:00:01,00:00:01,1.3,67%,3,4,3,0,2,0,0,0,0%
2018-08-10,5,6,0,12,4,3,433,0,0,0,0%,0,0,0,0%,7,6,0,0,5,3,0,0,6,0.03s,50%,2,00:01:12,00:00:11,2.5,50%,2,5,1,0,4,0,0,0,0%
2018-08-11,3,3,0,5,3,2,11,0,0,0,0%,0,0,0,0%,4,3,0,0,1,1,0,0,4,0.46s,67%,1.7,00:00:04,00:00:11,3,0%,1,3,1,0,3,0,0,0,0%
2018-08-12,3,3,0,5,2,1,60,0,0,0,0%,0,0,0,0%,2,2,0,0,3,3,0,0,2,1.32s,33%,1.7,00:00:20,00:00:51,2,0%,1,2,1,0,2,0,0,0,0%
2018-08-13,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.73s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-08-14,6,6,0,14,6,3,132,0,0,0,0%,0,0,0,0%,12,9,0,0,2,2,0,0,12,0.2s,50%,2.3,00:00:22,00:00:22,2.7,67%,3,8,3,0,6,0,0,0,0%
2018-08-15,6,7,0,16,8,4,275,0,0,0,0%,0,0,0,0%,10,7,0,0,6,3,0,0,10,0.15s,57%,2.3,00:00:39,00:00:48,2.6,60%,5,13,5,0,8,0,0,0,0%
2018-08-16,20,22,0,59,12,12,5357,0,0,0,0%,0,0,0,0%,50,26,0,0,9,8,0,0,50,0.15s,55%,2.7,00:04:04,00:12:58,4.8,25%,4,19,3,0,12,0,0,0,0%
2018-08-17,18,19,0,30,5,13,2880,0,0,0,0%,0,0,0,0%,27,20,0,0,3,2,0,0,27,0.2s,68%,1.6,00:02:32,00:06:59,1.7,50%,6,10,5,0,3,0,0,0,0%
2018-08-18,10,11,0,21,9,9,210,0,0,0,0%,0,0,0,0%,18,12,0,0,3,1,0,0,18,0.22s,82%,1.9,00:00:19,00:00:00,1,100%,3,3,3,0,1,0,0,0,0%
2018-08-19,3,3,0,5,3,2,337,0,0,0,0%,0,0,0,0%,4,3,0,0,1,1,0,0,3,0.2s,67%,1.7,00:01:52,00:00:00,0,0%,,,,,,,,,
2018-08-20,10,11,0,21,4,6,2306,0,0,0,0%,0,0,0,0%,20,11,0,0,1,1,0,0,16,0.31s,55%,1.9,00:03:30,00:00:11,1.4,80%,5,7,5,0,3,0,0,0,0%
2018-08-21,26,32,0,55,7,19,1597,0,0,0,0%,0,0,0,0%,39,33,0,0,16,12,0,0,37,1.31s,59%,1.7,00:00:50,00:01:31,2,50%,10,20,8,0,7,0,0,0,0%
2018-08-22,19,24,0,72,32,12,7685,0,0,0,0%,0,0,0,0%,64,25,0,0,8,7,0,0,61,0.32s,50%,3,00:05:20,00:05:30,3.4,50%,18,62,13,0,32,0,0,0,0%
2018-08-23,26,34,0,67,10,22,5931,0,0,0,0%,0,0,0,0%,60,35,0,0,7,7,0,0,59,0.41s,65%,2,00:02:54,00:05:00,2.4,56%,18,43,12,0,10,0,0,0,0%
2018-08-24,2,2,0,5,3,0,602,0,0,0,0%,0,0,0,0%,4,3,0,0,1,1,0,0,4,0.28s,0%,2.5,00:05:01,00:07:46,2,0%,1,2,1,0,2,0,0,0,0%
2018-08-25,30,34,0,43,3,28,859,0,0,0,0%,0,0,0,0%,38,35,0,0,5,5,0,0,38,0.5s,82%,1.3,00:00:25,00:00:37,1.4,77%,13,18,11,0,3,0,0,0,0%
2018-08-26,21,24,0,35,6,18,1445,0,0,0,0%,0,0,0,0%,32,27,0,0,3,3,0,0,32,0.43s,75%,1.5,00:01:00,00:01:06,1.3,70%,10,13,10,0,2,0,0,0,0%
2018-08-27,24,27,0,60,11,18,3812,0,0,0,0%,0,0,0,0%,44,34,0,0,16,8,0,0,41,1.45s,67%,2.2,00:02:21,00:01:13,2.3,78%,9,21,9,0,11,0,0,0,0%
2018-08-28,21,22,0,30,3,16,965,0,0,0,0%,0,0,0,0%,27,22,0,0,3,3,0,0,22,0.49s,73%,1.4,00:00:44,00:00:00,1,100%,9,9,8,0,1,0,0,0,0%
2018-08-29,16,27,0,76,11,11,7638,0,0,0,0%,0,0,0,0%,49,28,0,0,27,16,0,0,48,0.42s,41%,2.8,00:04:43,00:04:43,2.6,40%,15,39,6,0,7,0,0,0,0%
2018-08-30,35,40,0,2590,2532,28,4278,0,0,0,0%,0,0,0,0%,50,40,0,0,2540,12,0,0,50,0.55s,70%,64.8,00:01:47,00:01:50,1.5,64%,22,34,19,0,3,0,0,0,0%
2018-08-31,42,56,0,70,5,48,1231,0,0,0,0%,0,0,0,0%,65,58,0,0,5,5,0,0,63,0.92s,86%,1.3,00:00:22,00:00:23,1.2,88%,33,38,21,0,3,0,0,0,0%
2018-09-01,2,2,0,3,2,1,68,0,0,0,0%,0,0,0,0%,3,2,0,0,0,0,0,0,3,1.06s,50%,1.5,00:00:34,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-09-02,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.02s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-09-03,4,4,0,9,4,2,55,0,0,0,0%,0,0,0,0%,6,5,0,0,3,3,0,0,6,0.34s,50%,2.3,00:00:14,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-09-04,5,5,0,9,5,4,81,0,0,0,0%,0,0,0,0%,9,5,0,0,0,0,0,0,6,0.11s,80%,1.8,00:00:16,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-09-05,6,6,0,8,2,4,91,0,0,0,0%,0,0,0,0%,7,6,0,0,1,1,0,0,6,0.14s,67%,1.3,00:00:15,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-09-06,1,1,0,8,8,0,141,0,0,0,0%,0,0,0,0%,5,1,0,0,3,2,0,0,5,0.05s,0%,8,00:02:21,00:00:00,0,0%,,,,,,,,,
2018-09-07,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.01s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-09-08,2,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.44s,100%,1,00:00:00,00:00:00,1,100%,2,2,1,0,1,0,0,0,0%
2018-09-09,4,4,0,4,1,4,0,0,0,0,0%,0,0,0,0%,4,4,0,0,0,0,0,0,4,0.003s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-09-11,2,2,0,7,6,1,166,0,0,0,0%,0,0,0,0%,7,5,0,0,0,0,0,0,7,0.05s,50%,3.5,00:01:23,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-09-12,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.43s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-09-13,3,3,0,5,3,2,9,0,0,0,0%,0,0,0,0%,5,3,0,0,0,0,0,0,5,0.22s,67%,1.7,00:00:03,00:00:09,3,0%,1,3,1,0,3,0,0,0,0%
2018-09-15,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.38s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-09-16,5,9,0,10,2,8,1657,0,0,0,0%,0,0,0,0%,10,9,0,0,0,0,0,0,10,1.61s,89%,1.1,00:03:04,00:00:00,1,100%,3,3,1,0,1,0,0,0,0%
2018-09-17,4,4,0,5,2,3,16,0,0,0,0%,0,0,0,0%,4,4,0,0,1,1,0,0,4,0.55s,75%,1.3,00:00:04,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2018-09-18,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.01s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-09-19,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.26s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-09-21,1,1,0,2,2,0,43,0,0,0,0%,,,,,2,1,0,0,0,0,0,0,2,0.31s,0%,2,00:00:43,00:00:43,2,0%,1,2,1,0,2,0,0,0,0%
2018-09-24,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.44s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-09-26,2,2,0,3,2,1,29,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.14s,50%,1.5,00:00:15,00:00:00,0,0%,,,,,,,,,
2018-09-28,4,4,0,8,4,2,52,0,0,0,0%,0,0,0,0%,6,5,0,0,2,2,0,0,6,0.17s,50%,2,00:00:13,00:00:00,0,0%,,,,,,,,,
2018-09-29,1,1,0,1,1,1,0,0,0,0,0%,,,,,1,1,0,0,0,0,0,0,1,29.99s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-09-30,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.4s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-10-02,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.52s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-10-03,2,2,0,3,2,1,6,0,0,0,0%,0,0,0,0%,3,2,0,0,0,0,0,0,3,0.26s,50%,1.5,00:00:03,00:00:00,0,0%,,,,,,,,,
2018-10-04,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.2s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-10-05,3,3,0,5,3,2,7,0,0,0,0%,0,0,0,0%,5,3,0,0,0,0,0,0,5,1.11s,67%,1.7,00:00:02,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-10-06,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,1.26s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-10-09,3,3,0,6,3,1,22,0,0,0,0%,0,0,0,0%,4,4,0,0,2,2,0,0,4,0.31s,33%,2,00:00:07,00:00:00,0,0%,,,,,,,,,
2018-10-10,5,5,0,7,3,4,26,0,0,0,0%,0,0,0,0%,6,5,0,0,1,1,0,0,6,0.13s,80%,1.4,00:00:05,00:00:00,0,0%,,,,,,,,,
